"CAS_Number","Chemical_Name","Chemical_Grade","Chemical_Analysis_Method","Chemical_Purity_Mean_Op","Chemical_Purity_Mean_","Chemical_Purity_Min_Op","Chemical_Purity_Min_","Chemical_Purity_Max_Op","Chemical_Purity_Max_","Species_Scientific_Name","Species_Common_Name","Species_Group","Organism_Lifestage","Organism_Age_Mean_Op","Organism_Age_Mean","Organism_Age_Min_Op","Organism_Age_Min","Organism_Age_Max_Op","Organism_Age_Max","Organism_Age_Units","Exposure_Type","Media_Type","Test_Location","Number_of_Doses","Conc_1_Type_Author","Conc_1_Mean_Op_Author","Conc_1_Mean_Author","Conc_1_Min_Op_Author","Conc_Min_1_Author","Conc_1_Max_Op_Author","Conc_1_Max_Author","Conc_1_Units_Author","Conc_2_Type_Author","Conc_2_Mean_Op_Author","Conc_2_Mean_Author","Conc_2_Min_Op_Author","Conc_Min_2_Author","Conc_2_Max_Op_Author","Conc_2_Max_Author","Conc_2_Units_Author","Conc_3_Type_Author","Conc_3_Mean_Op_Author","Conc_3_Mean_Author","Conc_3_Min_Op_Author","Conc_Min_3_Author","Conc_3_Max_Op_Author","Conc_3_Max_Author","Conc_3_Units_Author","Effect","Effect_Measurement","Endpoint","Observed_Response_Mean_Op","Observed_Response_Mean","Observed_Response_Min_Op","Observed_Response_Min","Observed_Response_Max_Op","Observed_Response_Max","Result_Statistical_Method","Observed_Response_Value","Observed_Response_Units","Response_Site","Observed_Duration_Op_Days","Observed_Duration_Days","Observed_Duration_Min_Op_Days","Observed_Duration_Min_Days","Observed_Duration_Max_Op_Days","Observed_Duration_Max_Days","Observed_Duration_Units_Days","Author","Reference_Number","Title","Source","Publication_Year","","aq_ter"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","2","","3","Day(s)","Diet, unspecified","No substrate","Lab","4","Formulation","","0.50","","NR","","NR","ng/3 ul diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Feeding behavior","Food consumption","LOEL","","0.50","","NR","","NR",NA,NA,"ng/3 ul diet","Not reported","","1","","NR","","NR","Day(s)","Gonalons,C., and W.M. Farina",184207,"Effects of Sublethal Doses of Imidacloprid on Young Adult Honeybee Behaviour","PLoS One10(10): 15 p.",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","2","","3","Day(s)","Diet, unspecified","No substrate","Lab","4","Formulation","","0.25","","NR","","NR","ng/3 ul diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Acquired task","LOEL","","0.25","","NR","","NR",NA,NA,"ng/3 ul diet","Not reported","","NR","",".0417","",".0938","Day(s)","Gonalons,C., and W.M. Farina",184207,"Effects of Sublethal Doses of Imidacloprid on Young Adult Honeybee Behaviour","PLoS One10(10): 15 p.",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","10","","NR","","NR","ml/100 L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Intoxication","Immobile","LOEL","","10","","NR","","NR",NA,NA,"ml/100 L diet","Not reported","",".0417","","NR","","NR","Day(s)","Karahan,A., M.A. Kutlu, and I. Karaca",187237,"Determination of the Effect of Some Pesticides on Honey Bees","Int. J. Agric. Environ. Food Sci.2(3): 104-108",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Analytical grade","Chemical analysis reported","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","125/","","NR/","","NR/","ug/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Activity, general","LOEL","","125/","","NR/","","NR/",NA,NA,"ug/L diet","Not reported","","9","","NR","","NR","Day(s)","Sanchez-Bayo,F., L. Belzunces, and J.M. Bonmatin",184473,"Lethal and Sublethal Effects, and Incomplete Clearance of Ingested Imidacloprid in Honey Bees (Apis mellifera)","Ecotoxicology26(9): 1199-1206",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Analytical grade","Chemical analysis reported","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","125/","","NR/","","NR/","ug/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Activity, general","LOEL","","125/","","NR/","","NR/",NA,NA,"ug/L diet","Not reported","","9","","NR","","NR","Day(s)","Sanchez-Bayo,F., L. Belzunces, and J.M. Bonmatin",184473,"Lethal and Sublethal Effects, and Incomplete Clearance of Ingested Imidacloprid in Honey Bees (Apis mellifera)","Ecotoxicology26(9): 1199-1206",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Analytical grade","Chemical analysis reported","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","125/","","NR/","","NR/","ug/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Activity, general","LOEL","","125/","","NR/","","NR/",NA,NA,"ug/L diet","Not reported","","9","","NR","","NR","Day(s)","Sanchez-Bayo,F., L. Belzunces, and J.M. Bonmatin",184473,"Lethal and Sublethal Effects, and Incomplete Clearance of Ingested Imidacloprid in Honey Bees (Apis mellifera)","Ecotoxicology26(9): 1199-1206",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Analytical grade","Chemical analysis reported","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","125/","","NR/","","NR/","ug/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Activity, general","LOEL","","125/","","NR/","","NR/",NA,NA,"ug/L diet","Not reported","","9","","NR","","NR","Day(s)","Sanchez-Bayo,F., L. Belzunces, and J.M. Bonmatin",184473,"Lethal and Sublethal Effects, and Incomplete Clearance of Ingested Imidacloprid in Honey Bees (Apis mellifera)","Ecotoxicology26(9): 1199-1206",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","cAMP response element binding protein mRNA","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Abdomen","","NR","","NR","","NR","Larva to adult","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Cell(s)","Size","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Hypopharyngeal gland","","NR","","NR","","NR","Larva to adult","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","Cytochrome P450 mRNA","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Abdomen","","6","","NR","","NR","Day(s)","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","Cytochrome P450 9Q2 mRNA","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Abdomen","","6","","NR","","NR","Day(s)","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Cell(s)","Size","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Hypopharyngeal gland","","NR","","NR","","NR","Larva to adult","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","Cytochrome P450 9e2 mRNA","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Abdomen","","6","","NR","","NR","Day(s)","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","CAMP-dependent protein kinase A catalytic subunit mRNA","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Abdomen","","6","","NR","","NR","Day(s)","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.00019/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","CAMP-dependent protein kinase A catalytic subunit mRNA","LOEL","","0.00019/","","NR/","","NR/",NA,NA,"AI ug/org","Abdomen","","NR","","NR","","NR","Larva to adult","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Formulation","","2.16/","","NR/","","NR/","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Search/explore/forage behavior","LOEL","","2.16/","","NR/","","NR/",NA,NA,"ng/org","Not reported","","1","","NR","","NR","Day(s)","Eiri,D.M.",184468,"Sublethal Doses of the Pesticide Imidacloprid Alter Honey Bee (Apis mellifera) Response Threshold and Navigation, Potentially Affecting Colony Health","M.S.Thesis, University of California, San Diego, CA:60 p.",2011,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Young adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Formulation","","48/","","NR/","","NR/","ng/g diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Feeding behavior","Food consumption","LOEL","","48/","","NR/","","NR/",NA,NA,"ng/g diet","Not reported","","7","","NR","","NR","Day(s)","Han,P., C.Y. Niu, C.L. Lei, J.J. Cui, and N. Desneux",168998,"Quantification of Toxins in a Cry1Ac+CpTI Cotton Cultivar and Its Potential Effects on the Honey Bee Apis mellifera L.","Ecotoxicology19:1452-1459",2010,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","2","Formulation","","0.0083/","","NR/","","NR/","ng/org/d","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","LOEL","","0.0083/","","NR/","","NR/",NA,NA,"ng/org/d","Not reported","","91.32","","NR","","NR","Day(s)","Dussaubat,C., A. Maisonnasse, D. Crauser, S. Tchamitchian, M. Bonnet, M. Cousin, A. Kretzschmar, J.L. Brunet, and Y. Le",184199,"Combined Neonicotinoid Pesticide and Parasite Stress Alter Honeybee Queens' Physiology and Survival","Sci. Rep.6:7",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","10","","NR","","NR","nM diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Accuracy of learned task, performance","LOEL","","10","","NR","","NR",NA,NA,"nM diet","Not reported","~",".0208","","NR","","NR","Day(s)","Wright,G.A., S. Softley, and H. Earnshaw",183843,"Low Doses of Neonicotinoid Pesticides in Food Rewards Impair Short-Term Olfactory Memory in Foraging-Age Honeybees","Sci. Rep.5:7 p.",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","10","","NR","","NR","ml/100 L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Intoxication","Immobile","LOEL","","10","","NR","","NR",NA,NA,"ml/100 L diet","Not reported","","1","","NR","","NR","Day(s)","Karahan,A., M.A. Kutlu, and I. Karaca",187237,"Determination of the Effect of Some Pesticides on Honey Bees","Int. J. Agric. Environ. Food Sci.2(3): 104-108",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","10","","NR","","NR","ml/100 L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Intoxication","Immobile","LOEL","","10","","NR","","NR",NA,NA,"ml/100 L diet","Not reported","",".1667","","NR","","NR","Day(s)","Karahan,A., M.A. Kutlu, and I. Karaca",187237,"Determination of the Effect of Some Pesticides on Honey Bees","Int. J. Agric. Environ. Food Sci.2(3): 104-108",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","NR","","0","","24","Hour(s)","Food","No substrate","Lab","3","Formulation","","0.7","","NR","","NR","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Biochemistry","Malondialdehyde","LOEL","","0.7","","NR","","NR",NA,NA,"ng/ml diet","Not reported","","3","","NR","","NR","Day(s)","Balieira,K.V.B., M. Mazzo, P.F.V. Bizerra, A.R.D.J.S. Guimaraes, D. Nicodemo, and F.E. Mingatto",184174,"Imidacloprid-Induced Oxidative Stress in Honey Bees and the Antioxidant Action of Caffeine","Apidologie49(5): 562-572",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","NR","","0","","24","Hour(s)","Food","No substrate","Lab","3","Formulation","","0.7","","NR","","NR","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Glutathione peroxidase","LOEL","","0.7","","NR","","NR",NA,NA,"ng/ml diet","Not reported","","3","","NR","","NR","Day(s)","Balieira,K.V.B., M. Mazzo, P.F.V. Bizerra, A.R.D.J.S. Guimaraes, D. Nicodemo, and F.E. Mingatto",184174,"Imidacloprid-Induced Oxidative Stress in Honey Bees and the Antioxidant Action of Caffeine","Apidologie49(5): 562-572",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","NR","","0","","24","Hour(s)","Food","No substrate","Lab","3","Formulation","","0.7","","NR","","NR","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Biochemistry","Protein bound sulfhydryl","LOEL","","0.7","","NR","","NR",NA,NA,"ng/ml diet","Not reported","","3","","NR","","NR","Day(s)","Balieira,K.V.B., M. Mazzo, P.F.V. Bizerra, A.R.D.J.S. Guimaraes, D. Nicodemo, and F.E. Mingatto",184174,"Imidacloprid-Induced Oxidative Stress in Honey Bees and the Antioxidant Action of Caffeine","Apidologie49(5): 562-572",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","NR","","0","","24","Hour(s)","Food","No substrate","Lab","3","Formulation","","2.0","","NR","","NR","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Feeding behavior","Food consumption","LOEL","","2.0","","NR","","NR",NA,NA,"ng/ml diet","Not reported","","1","","NR","","NR","Day(s)","Balieira,K.V.B., M. Mazzo, P.F.V. Bizerra, A.R.D.J.S. Guimaraes, D. Nicodemo, and F.E. Mingatto",184174,"Imidacloprid-Induced Oxidative Stress in Honey Bees and the Antioxidant Action of Caffeine","Apidologie49(5): 562-572",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","NR","","0","","24","Hour(s)","Food","No substrate","Lab","3","Formulation","","0.7","","NR","","NR","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Catalase","LOEL","","0.7","","NR","","NR",NA,NA,"ng/ml diet","Not reported","","3","","NR","","NR","Day(s)","Balieira,K.V.B., M. Mazzo, P.F.V. Bizerra, A.R.D.J.S. Guimaraes, D. Nicodemo, and F.E. Mingatto",184174,"Imidacloprid-Induced Oxidative Stress in Honey Bees and the Antioxidant Action of Caffeine","Apidologie49(5): 562-572",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","99.99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Active ingredient","","1.5","","NR","","NR","ng/org/d","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","Caspase 1 mRNA","LOEL","","1.5","","NR","","NR",NA,NA,"ng/org/d","Brain","","9","","NR","","NR","Day(s)","Wu,Y.Y., T. Zhou, Q. Wang, P.L. Dai, S.F. Xu, H.R. Jia, and X. Wang",184437,"Programmed Cell Death in the Honey Bee (Apis mellifera) (Hymenoptera: Apidae) Worker Brain Induced by Imidacloprid","J. Econ. Entomol.108(4): 1486-1494",2015,NA,"Terrestrial"
